Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
2225238,"Once Upon a Time in the North (His Dark Materials, #0.5)",Philip Pullman,"Pullman, Philip",John Lawrence,"=""0375845100""","=""9780375845109""",0,3.84,Alfred A. Knopf,Hardcover,104,2008,2008,,2018/10/26,to-read,to-read (#137),to-read,,,,0,,,0,,,,,
36510196,"Old Man's War (Old Man's War, #1)",John Scalzi,"Scalzi, John",,"=""""","=""""",0,4.24,Tor Books,Kindle Edition,332,2007,2005,,2018/10/26,to-read,to-read (#136),to-read,,,,0,,,0,,,,,
395962,"Kushiel's Chosen (Phèdre's Trilogy, #2)",Jacqueline Carey,"Carey, Jacqueline",,"=""0765345048""","=""9780765345042""",5,4.30,Tom Doherty Associates TOR Fantasy,Mass Market Paperback,678,2003,2002,2011/01/01,2014/02/24,,,read,,,,2,,,0,,,,,
153008,"Kushiel's Dart (Phèdre's Trilogy, #1)",Jacqueline Carey,"Carey, Jacqueline",,"=""0330493744""","=""9780330493741""",5,4.03,Tor Fantasy,Paperback,1015,2003,2001,2011/01/01,2014/02/24,,,read,,,,2,,,0,,,,,
29751398,The Power,Naomi Alderman,"Alderman, Naomi",,"=""0670919985""","=""9780670919987""",0,3.83,Viking,Hardcover,341,2017,2016,,2018/10/18,to-read,to-read (#135),to-read,,,,0,,,0,,,,,
88061,Dreams from My Father: A Story of Race and Inheritance,Barack Obama,"Obama, Barack",,"=""1921351438""","=""9781921351433""",5,3.87,New York: Three Rivers Press,Paperback,453,2004,1995,,2018/10/17,,,read,,,,1,,,0,,,,,
135479,Cat's Cradle,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0140285601""","=""9780140285604""",4,4.16,Penguin,Paperback,306,1999,1963,2018/10/17,2018/02/21,,,read,,,,1,,,0,,,,,
216363,The Man in the High Castle,Philip K. Dick,"Dick, Philip K.",,"=""0679740678""","=""9780679740674""",3,3.62,Vintage,Paperback,259,1992,1962,2018/10/17,2018/08/19,,,read,,,,1,,,0,,,,,
135048,The Life and Loves of a She Devil,Fay Weldon,"Weldon, Fay",,"=""0340589353""","=""9780340589359""",0,3.77,Sceptre,Paperback,256,1995,1983,,2018/10/02,to-read,to-read (#134),to-read,,,,0,,,0,,,,,
22749796,Dietland,Sarai Walker,"Walker, Sarai",,"=""054437343X""","=""9780544373433""",0,3.56,Houghton Mifflin Harcourt,Hardcover,320,2015,2015,,2018/10/02,to-read,to-read (#133),to-read,,,,0,,,0,,,,,
22590,Ubik,Philip K. Dick,"Dick, Philip K.","David Alabort, Manuel Espín","=""8498000831""","=""9788498000832""",5,4.09,La factoría de ideas,Paperback,288,2006,1969,,2018/08/19,,,read,,,,1,,,0,,,,,
3754026,"Beyond the Shadows (Night Angel, #3)",Brent Weeks,"Weeks, Brent",,"=""0316033669""","=""9780316033664""",5,4.28,Orbit,Mass Market Paperback,689,2008,2008,,2018/08/14,,,read,,,,1,,,0,,,,,
22919799,"I, Night Angel (Night Angel, #3.5)",Brent Weeks,"Weeks, Brent",,"=""""","=""""",0,3.94,Orbit,ebook,30,2014,2014,,2018/08/14,to-read,to-read (#132),to-read,,,,0,,,0,,,,,
10843036,"Perfect Shadow (Night Angel, #0.5)",Brent Weeks,"Weeks, Brent",,"=""0316196487""","=""9780316196482""",5,4.16,Orbit,ebook,70,2011,2011,2018/08/14,2018/08/14,to-read,to-read (#131),to-read,,,,1,,,0,,,,,
3754016,"Shadow's Edge (Night Angel, #2)",Brent Weeks,"Weeks, Brent",,"=""0316033650""","=""9780316033657""",5,4.27,Orbit,Mass Market Paperback,636,2008,2008,2018/08/14,2018/08/09,,,read,,,,1,,,0,,,,,
3227063,"The Way of Shadows (Night Angel, #1)",Brent Weeks,"Weeks, Brent",,"=""0316033677""","=""9780316033671""",5,4.15,Orbit,Mass Market Paperback,645,2008,2008,2018/08/09,2018/08/02,,,read,,,,1,,,0,,,,,
249042,Darkness Visible: A Memoir of Madness,William Styron,"Styron, William",,"=""0679736395""","=""9780679736394""",0,4.04,Vintage,Paperback,84,1992,1990,,2018/08/06,to-read,to-read (#130),to-read,,,,0,,,0,,,,,
18853133,Genome: The Autobiography of a Species in 23 Chapters (P.S.),Matt Ridley,"Ridley, Matt",,"=""""","=""""",5,4.03,Harper Perennial,Kindle Edition,368,2013,1999,2018/06/18,2018/03/26,,,read,,,,1,,,0,,,,,
29467232,"The Blood Mirror (Lightbringer, #4)",Brent Weeks,"Weeks, Brent",,"=""031625133X""","=""9780316251334""",5,4.35,Orbit,Hardcover,704,2016,2016,2018/08/02,2018/07/18,,,read,,,,1,,,0,,,,,
12652457,"The Broken Eye (Lightbringer, #3)",Brent Weeks,"Weeks, Brent",,"=""""","=""""",4,4.47,Orbit,Kindle Edition,846,2014,2014,2018/07/16,2018/07/08,,,read,,,,1,,,0,,,,,
22919833,"Gunner's Apprentice (Lightbringer, #2.5)",Brent Weeks,"Weeks, Brent",,"=""""","=""""",0,4.04,Orbit,ebook,40,2014,2014,2018/07/08,2018/07/08,,,read,,,,1,,,0,,,,,
12499290,"The Blinding Knife (Lightbringer, #2)",Brent Weeks,"Weeks, Brent",,"=""031607991X""","=""9780316079914""",4,4.44,Orbit,Hardcover,671,2012,2012,2018/07/08,2018/07/05,,,read,,,,1,,,0,,,,,
10329770,The Last Ringbearer,Kirill Yeskov,"Yeskov, Kirill",Yisroel Markov,"=""""","=""""",0,3.49,,ebook,251,2010,1999,,2018/03/21,to-read,to-read (#129),to-read,,,,0,,,0,,,,,
7670,"The Andromeda Strain (Andromeda, #1)",Michael Crichton,"Crichton, Michael",,"=""0060541814""","=""9780060541811""",4,3.89,Avon Books,Paperback,327,2003,1969,,2018/02/21,,,read,,,,1,,,0,,,,,
7669,Timeline,Michael Crichton,"Crichton, Michael",,"=""0099244721""","=""9780099244721""",4,3.85,Arrow Books,Mass Market Paperback,489,2000,1999,2018/02/07,2018/01/22,,,read,,,,1,,,0,,,,,
74034,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,Neil Postman,"Postman, Neil",Andrew Postman,"=""014303653X""","=""9780143036531""",0,4.15,Penguin Books,Paperback,184,2005,1985,,2018/01/20,to-read,to-read (#128),to-read,,,,0,,,0,,,,,
340819,Blood Music,Greg Bear,"Bear, Greg",,"=""1596871067""","=""9781596871069""",0,3.81,iBooks,Paperback,344,2005,1985,,2018/01/17,to-read,to-read (#127),to-read,,,,0,,,0,,,,,
325661,"West of Eden (West of Eden, #1)",Harry Harrison,"Harrison, Harry",Bill Sanderson,"=""0743487184""","=""9780743487184""",0,3.82,iBooks,Paperback,483,2004,1984,,2018/01/17,to-read,to-read (#126),to-read,,,,0,,,0,,,,,
2015,The Eyes of Heisenberg,Frank Herbert,"Herbert, Frank",,"=""0765342529""","=""9780765342522""",0,3.43,Tor Books,Paperback,192,2002,1966,,2018/01/17,to-read,to-read (#125),to-read,,,,0,,,0,,,,,
18633705,"MaddAddam (MaddAddam, #3)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",5,4.00,Anchor,Kindle Edition,497,2013,2013,2018/01/10,2018/01/09,,,read,,,,1,,,0,,,,,
6080337,The Year of the Flood,Margaret Atwood,"Atwood, Margaret",,"=""0385528779""","=""9780385528771""",5,4.07,Doubleday Nan A. Talese,Hardcover,431,2009,2009,2018/01/09,2018/01/05,,,read,,,,1,,,0,,,,,
46756,"Oryx and Crake (MaddAddam, #1)",Margaret Atwood,"Atwood, Margaret",,"=""0385721676""","=""9780385721677""",5,4.01,Anchor Books,Paperback,389,2004,2003,2018/01/05,2016/06/23,,,read,,,,1,,,0,,,,,
18131,"A Wrinkle in Time (Time Quintet, #1)",Madeleine L'Engle,"L'Engle, Madeleine",,"=""0440498058""","=""9780440498056""",4,4.00,Yearling Books,Paperback,211,1973,1962,2015/05/27,2015/05/27,,,read,,,,1,,,1,,,unspecified,,
22739835,"The Slow Regard of Silent Things (The Kingkiller Chronicle, #2.5)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""1473209323""","=""9781473209329""",5,3.91,Gollancz,Hardcover,159,2014,2014,2014/01/01,2014/10/02,,,read,,,,1,,,0,,,,,
19064131,Racing Hummingbirds,Jeanann Verlee,"Verlee, Jeanann",,"=""""","=""""",4,4.31,Write Bloody Publishing,Kindle Edition,112,2014,2010,2015/01/01,2015/06/01,,,read,,,,1,,,0,,,,,
7967,"Speaker for the Dead (Ender's Saga, #2)",Orson Scott Card,"Card, Orson Scott",,"=""0812550757""","=""9780812550757""",5,4.07,Tor Books,Paperback,382,1994,1986,2014/01/01,2014/02/24,,,read,,,,1,,,0,,,,,
667,Anthem,Ayn Rand,"Rand, Ayn",,"=""0452281253""","=""9780452281257""",3,3.63,NAL,Paperback,105,1999,1938,2017/07/02,2017/07/02,,,read,,,,1,,,0,,,,,
455373,Sphere,Michael Crichton,"Crichton, Michael",,"=""""","=""""",4,3.80,Ballantine Books,Paperback,371,1997,1987,2018/01/03,2018/01/02,,,read,,,,1,,,0,,,,,
13278458,"Why Nations Fail: The Origins of Power, Prosperity, and Poverty",Daron Acemoğlu,"Acemoğlu, Daron",James A. Robinson,"=""""","=""""",4,4.06,Crown,Kindle Edition,457,2012,2012,2017/12/30,2017/03/10,,,read,,,,1,,,0,,,,,
34039808,"Oathbringer (The Stormlight Archive, #3)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",5,4.62,Tor Books,Kindle Edition,1220,2017,2017,2017/12/04,2017/11/16,,,read,,,,1,,,0,,,,,
357,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",Douglas Adams,"Adams, Douglas",,"=""0671742515""","=""9780671742515""",0,4.06,Pocket Books,Mass Market Paperback,307,1991,1988,,2017/11/22,to-read,to-read (#124),to-read,,,,0,,,0,,,,,
34704992,Edgedancer (The Stormlight Archive #2.5),Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",5,4.31,Tor Books,Kindle Edition,272,2017,2016,2017/10/23,2017/10/17,,,read,,,,1,,,0,,,,,
25360188,Between the World and Me,Ta-Nehisi Coates,"Coates, Ta-Nehisi",,"=""""","=""""",4,4.40,Spiegel & Grau,Kindle Edition,163,2015,2015,2017/10/10,2017/10/05,,,read,,,,1,,,0,,,,,
21853680,"Selfish, Shallow, and Self-Absorbed: Sixteen Writers on The Decision Not To Have Kids",Meghan Daum,"Daum, Meghan","Kate Christensen, Tim Kreider, Paul Lisicky, M.G. Lord, Rosemary Mahoney, Sigrid Nunez, Jeanne Safer, Lionel Shriver, Geoff Dyer, Danielle Henderson, Courtney Hodell, Anna Holmes, Elliott Holt, Pam Houston, Michelle Huneven, Laura Kipnis","=""1250052939""","=""9781250052933""",0,3.75,Picador,Hardcover,288,2015,2015,,2017/10/06,to-read,to-read (#123),to-read,,,,0,,,0,,,,,
13872,Geek Love,Katherine Dunn,"Dunn, Katherine",,"=""0375713344""","=""9780375713347""",0,3.97,Random House Vintage,Paperback,348,2002,1989,,2017/09/29,to-read,to-read (#122),to-read,,,,0,,,0,,,,,
771526,That's Not What I Meant!,Deborah Tannen,"Tannen, Deborah",,"=""0345340906""","=""9780345340900""",0,3.95,Ballantine Books,Mass Market Paperback,224,1987,1986,,2017/09/19,to-read,to-read (#121),to-read,,,,0,,,0,,,,,
628247,Walking Out on the Boys,Frances K. Conley,"Conley, Frances K.",,"=""0374525951""","=""9780374525958""",0,3.93,"Farrar, Straus and Giroux",Paperback,264,1999,1998,,2017/09/19,to-read,to-read (#120),to-read,,,,0,,,0,,,,,
29083367,I Contain Multitudes: The Microbes Within Us and a Grander View of Life,Ed Yong,"Yong, Ed",,"=""""","=""""",0,4.16,Ecco,Kindle Edition,368,2016,2016,,2016/11/01,currently-reading,currently-reading (#7),currently-reading,,,,1,,,0,,,,,
19077007,Virginia Woolf's A Room of One's Own,Virginia Woolf,"Woolf, Virginia",Marciano Guerrero,"=""""","=""""",0,4.14,,Kindle Edition,96,2013,1929,2017/07/24,2017/07/24,to-read,to-read (#118),to-read,,,,1,,,0,,,,,
33917,The Namesake,Jhumpa Lahiri,"Lahiri, Jhumpa",,"=""0618485228""","=""9780618485222""",0,3.99,Mariner Books,Paperback,291,2004,2003,,2017/03/30,to-read,to-read (#117),to-read,,,,0,,,0,,,,,
22124901,Men Explain Things to Me,Rebecca Solnit,"Solnit, Rebecca",,"=""""","=""""",5,3.89,Haymarket Books,Kindle Edition,130,2014,2014,2017/07/24,2017/07/18,,,read,,,,1,,,0,,,,,
887877,"Red Seas Under Red Skies (Gentleman Bastard, #2)",Scott Lynch,"Lynch, Scott",,"=""0553804685""","=""9780553804683""",4,4.24,Bantam Spectra,Hardcover,558,2007,2007,2017/07/24,2017/07/09,,,read,,,,1,,,0,,,,,
16706654,Merchants of Doubt,Jesse Russell,"Russell, Jesse",Ronald Cohn,"=""5510634200""","=""9785510634204""",0,3.88,Book on Demand Ltd.,Paperback,144,2012,2012,,2017/07/14,to-read,to-read (#116),to-read,,,,0,,,0,,,,,
127455,"The Lies of Locke Lamora (Gentleman Bastard, #1)",Scott Lynch,"Lynch, Scott",,"=""0553804677""","=""9780553804676""",4,4.30,Bantam Spectra,Hardcover,499,2006,2006,2017/07/09,2016/04/29,,,read,,,,1,,,0,,,,,
33953603,Snapshot,Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",5,4.07,"Dragonsteel Entertainment, LLC",Kindle Edition,98,2017,2017,2017/07/02,2017/07/02,,,read,,,,1,,,0,,,,,
16004601,"Legion (Legion, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",5,4.14,Dragonsteel Entertainment,Kindle Edition,88,2012,2012,2017/07/02,2017/07/02,,,read,,,,1,,,0,,,,,
16137812,Delusions of Gender: The Real Science Behind Sex Differences,Cordelia Fine,"Fine, Cordelia",,"=""""","=""""",5,4.13,Icon Books Ltd,Kindle Edition,320,2005,2005,2017/06/28,2017/06/11,,,read,,,,1,,,0,,,,,
16054793,The Gigantic Beard That Was Evil,Stephen    Collins,"Collins, Stephen",,"=""0224096281""","=""9780224096287""",0,4.04,Jonathan Cape,Hardcover,240,2013,2013,,2017/06/21,to-read,to-read (#115),to-read,,,,0,,,0,,,,,
26530386,"The Vital Question: Energy, Evolution, and the Origins of Complex Life",Nick Lane,"Lane, Nick",,"=""0393352978""","=""9780393352979""",0,4.17,W. W. Norton  Company,Paperback,368,2016,2015,,2017/06/21,to-read,to-read (#114),to-read,,,,0,,,0,,,,,
9772046,House on Fire: The Fight to Eradicate Smallpox,William H. Foege,"Foege, William H.",,"=""0520268369""","=""9780520268364""",0,4.11,University of California Press,Hardcover,240,2011,2011,,2017/06/21,to-read,to-read (#113),to-read,,,,0,,,0,,,,,
10233,Infections and Inequalities: The Modern Plagues,Paul Farmer,"Farmer, Paul",,"=""0520229134""","=""9780520229136""",0,4.09,University of California Press,Paperback,424,2001,1999,,2017/06/21,to-read,to-read (#112),to-read,,,,0,,,0,,,,,
31138556,Homo Deus: A History of Tomorrow,Yuval Noah Harari,"Harari, Yuval Noah",,"=""""","=""""",0,4.27,Harper,Kindle Edition,450,2017,2017,,2017/06/21,to-read,to-read (#111),to-read,,,,0,,,0,,,,,
23692271,Sapiens: A Brief History of Humankind,Yuval Noah Harari,"Harari, Yuval Noah",,"=""""","=""""",0,4.44,Harvill Secker,Paperback,498,2014,2011,,2017/06/21,to-read,to-read (#110),to-read,,,,0,,,0,,,,,
8162151,"The Fever: How Malaria Has Ruled Humankind for 500,000 Years",Sonia Shah,"Shah, Sonia",,"=""0374230013""","=""9780374230012""",0,3.87,Sarah Crichton Books,Hardcover,320,2010,2010,,2017/06/21,to-read,to-read (#109),to-read,,,,0,,,0,,,,,
22816087,Seveneves,Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",0,3.99,William Morrow,Kindle Edition,880,2015,2015,,2017/06/21,to-read,to-read (#108),to-read,,,,0,,,0,,,,,
30698254,"Assassin's Fate (The Fitz and the Fool, #3)",Robin Hobb,"Hobb, Robin",,"=""""","=""""",5,4.64,Del Rey,Kindle Edition,864,2017,2017,2017/06/20,2017/06/16,,,read,,,,1,,,0,,,,,
333867,The Stars My Destination,Alfred Bester,"Bester, Alfred",Neil Gaiman,"=""0679767800""","=""9780679767800""",0,4.11,Vintage,Paperback,258,1996,1955,,2017/06/03,to-read,to-read (#107),to-read,,,,0,,,0,,,,,
8123395,Slaughterhouse-Five,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""""","=""""",3,4.07,The Dial Press,Kindle Edition,285,2009,1969,2017/05/29,2014/02/24,,,read,,,,1,,,0,,,,,
17470674,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,"=""0007491565""","=""9780007491568""",5,3.99,Harper Voyager,Hardcover,227,2013,1953,2015/07/28,2014/02/24,,,read,,,,1,,,0,,,,,
33585392,"Dear Ijeawele, or a Feminist Manifesto in Fifteen Suggestions",Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""152473313X""","=""9781524733131""",0,4.53,Knopf Publishing Group,Hardcover,63,2017,2017,,2017/04/21,to-read,to-read (#106),to-read,,,,0,,,0,,,,,
359581,The Courts of Chaos (The Chronicles of Amber #5),Roger Zelazny,"Zelazny, Roger",,"=""9993911550""","=""9789993911555""",3,4.19,Avon Books,Mass Market Paperback,189,,1978,2017/04/10,2017/04/06,,,read,,,,1,,,0,,,,,
31875793,The Hand of Oberon (The Chronicles of Amber Book 4),Roger Zelazny,"Zelazny, Roger",,"=""""","=""""",5,4.21,Amber Ltd.,Kindle Edition,146,2016,1976,2017/04/06,2017/04/05,,,read,,,,1,,,0,,,,,
27887229,Sign of the Unicorn (The Chronicles of Amber Book 3),Roger Zelazny,"Zelazny, Roger",,"=""""","=""""",5,4.14,Amber Ltd.,Kindle Edition,146,2015,1975,2017/04/05,2017/04/02,,,read,,,,1,,,0,,,,,
26830154,The Guns of Avalon (The Chronicles of Amber #2),Roger Zelazny,"Zelazny, Roger",,"=""""","=""""",5,4.15,Amber Ltd.,Kindle Edition,179,2015,1972,2017/04/02,2017/04/02,,,read,,,,1,,,0,,,,,
24040192,The New Tsar: The Rise and Reign of Vladimir Putin,Steven Lee Myers,"Myers, Steven Lee",,"=""0307961613""","=""9780307961617""",0,4.06,Knopf,Hardcover,592,2015,2014,,2017/04/01,to-read,to-read (#105),to-read,,,,0,,,0,,,,,
25912578,Nine Princes in Amber (The Chronicles of Amber #1),Roger Zelazny,"Zelazny, Roger",,"=""""","=""""",5,4.09,Amber Ltd.,Kindle Edition,155,2015,1970,2017/03/31,2014/02/24,,,read,,,,1,,,0,,,,,
28257714,"There Is No Good Card for This: What To Say and Do When Life Is Scary, Awful, and Unfair to People You Love",Kelsey Crowe,"Crowe, Kelsey",Emily McDowell,"=""0062470000""","=""9780062470003""",0,4.23,HarperOne,ebook,272,2017,2017,,2017/03/30,to-read,to-read (#104),to-read,,,,0,,,0,,,,,
25614298,In Other Words,Jhumpa Lahiri,"Lahiri, Jhumpa",Ann Goldstein,"=""1101875550""","=""9781101875551""",0,3.66,Knopf,Hardcover,233,2016,2015,,2017/03/30,to-read,to-read (#103),to-read,,,,0,,,0,,,,,
14497,"Neverwhere (London Below, #1)",Neil Gaiman,"Gaiman, Neil",,"=""0060557818""","=""9780060557812""",5,4.17,William Morrow Paperbacks,Paperback,370,2003,1996,2017/03/28,2017/03/28,,,read,,,,1,,,0,,,,,
2744,Anansi Boys,Neil Gaiman,"Gaiman, Neil",,"=""0060515198""","=""9780060515195""",4,4.03,HarperCollins HarperTorch,Mass Market Paperback,387,2006,2005,2017/03/24,2017/03/23,,,read,,,,1,,,0,,,,,
30165203,"American Gods (American Gods, #1)",Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",4,4.11,William Morrow,Kindle Edition,635,2011,2001,2017/03/23,2017/03/20,,,read,,,,1,,,0,,,,,
25402243,"Calamity (Reckoners, #3)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",4,4.19,Delacorte Press,Kindle Edition,418,2016,2016,2017/03/14,2016/11/01,,,read,,,,1,,,0,,,,,
5091,"The Dark Tower (The Dark Tower, #7)",Stephen King,"King, Stephen",Michael Whelan,"=""""","=""""",5,4.28,Pocket Books,Paperback,1050,2006,2004,2017/03/04,2014/02/24,,,read,,,,1,,,0,,,,,
12341557,"The Wind Through the Keyhole (The Dark Tower, #4.5)",Stephen King,"King, Stephen",Jae Lee,"=""""","=""""",5,4.15,Scribner,Kindle Edition,322,2012,2012,2017/03/04,2017/03/09,,,read,,,,1,,,0,,,,,
20628316,Lean In: For Graduates,Sheryl Sandberg,"Sandberg, Sheryl",,"=""""","=""""",4,4.14,Knopf,Kindle Edition,416,2014,2014,2017/03/12,2017/03/09,,,read,,,,1,,,0,,,,,
19032892,"Mitosis (The Reckoners, #1.5)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",4,3.87,Delacorte Press,Kindle Edition,96,2013,2013,2017/03/14,2017/03/13,,,read,,,,1,,,0,,,,,
21911720,"Firefight (The Reckoners, #2)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",4,4.28,Delacorte Press,Kindle Edition,416,2015,2015,2017/03/13,2017/03/12,,,read,,,,1,,,0,,,,,
17698536,"Steelheart (Reckoners, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",4,4.15,Delacorte Books for Young Readers,Kindle Edition,384,2013,2013,2017/03/12,2017/03/12,,,read,,,,1,,,0,,,,,
5093,"Song of Susannah (The Dark Tower, #6)",Stephen King,"King, Stephen",Darrel Anderson,"=""1416521496""","=""""",5,3.98,Pocket Books,Mass Market Paperback,544,2006,2004,2017/02/25,2017/02/19,,,read,,,,1,,,0,,,,,
4978,"Wolves of the Calla (The Dark Tower, #5)",Stephen King,"King, Stephen",Bernie Wrightson,"=""141651693X""","=""9781416516934""",4,4.18,Pocket Books,Mass Market Paperback,931,2006,2003,2017/02/19,2017/02/13,,,read,,,,1,,,0,,,,,
11590,'Salem's Lot,Stephen King,"King, Stephen",,"=""0450031063""","=""9780450031069""",5,4.02,New English Library,Paperback,483,1991,1975,2017/02/20,2017/02/20,,,read,,,,1,,,0,,,,,
5096,"Wizard and Glass (The Dark Tower, #4)",Stephen King,"King, Stephen",Dave McKean,"=""0340829788""","=""9780340829783""",3,4.25,New English Library,Paperback,845,2003,1997,2017/02/13,2017/02/05,,,read,,,,1,,,0,,,,,
8855321,"Leviathan Wakes (The Expanse, #1)",James S.A. Corey,"Corey, James S.A.",,"=""1841499889""","=""9781841499888""",0,4.26,Orbit,Paperback,561,2011,2011,,2017/02/08,to-read,to-read (#102),to-read,,,,0,,,0,,,,,
34084,"The Waste Lands (The Dark Tower, #3)",Stephen King,"King, Stephen",Ned Dameron,"=""0670032565""","=""9780670032563""",5,4.24,Viking Adult,Hardcover,422,2003,1991,2017/02/05,2017/01/30,,,read,,,,1,,,0,,,,,
18122,"The Amber Spyglass  (His Dark Materials, #3)",Philip Pullman,"Pullman, Philip",,"=""0440238153""","=""9780440238157""",3,4.09,Laurel Leaf,Mass Market Paperback,467,2003,2000,2016/12/09,2017/01/30,,,read,,,,1,,,0,,,,,
119322,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,"Pullman, Philip",,"=""0679879242""","=""9780679879244""",4,3.98,Alfred A. Knopf Books for Young Readers,Hardcover,399,1996,1995,2016/12/06,2016/12/05,,,read,,,,1,,,0,,,,,
119324,"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,"Pullman, Philip",,"=""0679879250""","=""9780679879251""",4,4.13,Alfred A. Knopf Books for Young Readers,Hardcover,326,1997,1997,2016/12/07,2016/12/06,,,read,,,,1,,,0,,,,,
5094,"The Drawing of the Three (The Dark Tower, #2)",Stephen King,"King, Stephen",,"=""0451210859""","=""9780451210852""",5,4.23,Signet,Paperback,463,2003,1987,2017/01/30,2017/01/30,,,read,,,,1,,,0,,,,,
43615,"The Gunslinger (The Dark Tower, #1)",Stephen King,"King, Stephen",,"=""""","=""""",5,3.96,Plume,Paperback,231,2003,1982,2017/01/29,2017/01/27,,,read,,,,1,,,0,,,,,
22840294,"Fall of Light (The Kharkanas Trilogy, #2)",Steven Erikson,"Erikson, Steven",,"=""""","=""""",0,4.12,Tor Books,Kindle Edition,856,2016,2016,,2017/01/08,currently-reading,currently-reading (#6),currently-reading,,,,1,,,0,,,,,
15781678,Forge of Darkness (The Kharkanas Trilogy #1),Steven Erikson,"Erikson, Steven",,"=""""","=""""",4,4.13,Tor Books,Kindle Edition,687,2012,2012,2017/01/05,2017/01/01,,,read,,,,1,,,0,,,,,
23681449,The Forever War,Joe Haldeman,"Haldeman, Joe",John Scalzi,"=""""","=""""",5,4.15,Open Road Media Sci-Fi & Fantasy,Kindle Edition,292,2014,1974,2017/01/01,2014/05/28,,,read,,,,1,,,0,,,,,
8136437,Lyra's Oxford,Philip Pullman,"Pullman, Philip",,"=""""","=""""",3,3.57,Knopf Books for Young Readers,Kindle Edition,49,2009,2003,2016/12/15,2016/12/12,,,read,,,,1,,,0,,,,,
26228617,"The Collectors (His Dark Materials, #0.6)",Philip Pullman,"Pullman, Philip",,"=""""","=""""",4,3.80,Knopf Books for Young Readers,Kindle Edition,24,2015,2014,2016/12/12,2016/12/09,,,read,,,,1,,,0,,,,,
8127,"Anne of Green Gables (Anne of Green Gables, #1)",L.M. Montgomery,"Montgomery, L.M.",,"=""0451528824""","=""9780451528827""",0,4.25,Signet Book,Paperback,320,2003,1908,,2016/12/06,to-read,to-read (#101),to-read,,,,0,,,0,,,,,
15796700,Americanah,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",Jashar Awan,"=""""","=""""",0,4.30,Alfred A. Knopf,Hardcover,477,2013,2013,,2016/12/06,to-read,to-read (#100),to-read,,,,0,,,0,,,,,
29780253,Born a Crime: Stories From a South African Childhood,Trevor Noah,"Noah, Trevor",,"=""0385689225""","=""9780385689229""",0,4.46,Doubleday Canada,Hardcover,285,2016,2016,,2016/12/06,to-read,to-read (#99),to-read,,,,0,,,0,,,,,
18624272,So Good They Can't Ignore You: Why Skills Trump Passion in the Quest for Work You Love,Cal Newport,"Newport, Cal",,"=""""","=""""",4,4.11,Grand Central Publishing,Kindle Edition,267,2012,2012,2016/11/07,2016/10/26,,,read,,,,1,,,0,,,,,
11398211,An Ideal Husband,Oscar Wilde,"Wilde, Oscar",,"=""""","=""""",0,4.04,,Kindle Edition,66,2011,1893,,2016/10/26,to-read,to-read (#98),to-read,,,,0,,,0,,,,,
22463,The Origin of Species,Charles Darwin,"Darwin, Charles",,"=""0785819118""","=""9780785819110""",0,3.98,Castle Books,Hardcover,703,2004,1859,,2016/11/29,currently-reading,currently-reading (#5),currently-reading,,,,1,,,0,,,,,
4406,East of Eden,John Steinbeck,"Steinbeck, John",,"=""0142000655""","=""9780142000656""",5,4.37,Penguin Books,Paperback,601,2002,1952,2016/11/07,2016/10/12,,,read,,,,1,,,0,,,,,
21108293,The Art of Scientific Storytelling: Transform Your Research Manuscript using a Step-by-Step Formula,Rafael E. Luna,"Luna, Rafael E.",,"=""0615821995""","=""9780615821993""",0,3.77,Amado International,Paperback,100,2013,2013,,2016/11/04,to-read,to-read (#97),to-read,,,,0,,,0,,,,,
27276428,The Gene: An Intimate History,Siddhartha Mukherjee,"Mukherjee, Siddhartha",,"=""1476733503""","=""9781476733500""",0,4.36,Scribner,Hardcover,592,2016,2016,,2016/11/01,to-read,to-read (#96),to-read,,,,0,,,0,,,,,
